#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
2008-06-27.179.2929914.BP2-25.3s.p0.2.ms_20080322_072633229000|2008-03-22T07:26:23.295000Z|-43.4705|171.64749|5000.0|yifan|delayednewz|||ML|1.1451714247741824|yifan|Darfield
2008-06-27.179.2929914.BP2-25.3s.p0.2.ms_20080322_164543989000|2008-03-22T16:45:34.055000Z|-43.4705|171.64749|5000.0|yifan|delayednewz|||ML|1.0896432558194347|yifan|Darfield
2008-06-27.179.2929914.BP2-25.3s.p0.2.ms_20080627_182017949000|2008-06-27T18:20:08.015000Z|-43.4705|171.64749|5000.0|yifan|delayednewz|||ML|2.5559999966619076|yifan|Darfield
2008-06-27.179.2929914.BP2-25.3s.p0.2.ms_20080629_173044549000|2008-06-29T17:30:34.615000Z|-43.4705|171.64749|5000.0|yifan|delayednewz|||ML|1.0262922016929819|yifan|Darfield
2008-06-27.179.2929914.BP2-25.3s.p0.2.ms_20080630_115043089000|2008-06-30T11:50:33.155000Z|-43.4705|171.64749|5000.0|yifan|delayednewz|||ML|1.0253768893960287|yifan|Darfield
2008-06-27.179.2929914.BP2-25.3s.p0.2.ms_20080708_044940569000|2008-07-08T04:49:30.635000Z|-43.4705|171.64749|5000.0|yifan|delayednewz|||ML|1.323009716027111|yifan|Darfield
2008-07-13.195.2937688.BP2-25.3s.p0.2.ms_20080713_114135569000|2008-07-13T11:41:23.872000Z|-43.25149|171.55208|5000.0|yifan|delayednewz|||ML|3.021000006108058|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_095957249000|2008-07-14T09:59:47.810000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.3615995181445593|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_152841389000|2008-07-14T15:28:31.950000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|2.217606786906161|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_155450109000|2008-07-14T15:54:40.670000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.2252351955927567|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_160010129000|2008-07-14T16:00:00.690000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.546598602945566|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_161609429000|2008-07-14T16:15:59.990000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.817893420933134|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_184921069000|2008-07-14T18:49:11.630000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.6319355396455226|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_205353229000|2008-07-14T20:53:43.790000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.226159429801062|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_210214609000|2008-07-14T21:02:05.170000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|2.390999999642018|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_210646329000|2008-07-14T21:06:36.890000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.3918535350032815|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_222104609000|2008-07-14T22:20:55.170000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|2.1020743550523826|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080714_230033549000|2008-07-14T23:00:24.110000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.4935824220917902|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080715_031520089000|2008-07-15T03:15:10.650000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.8321102970899499|yifan|Darfield
2008-07-14.196.2938331.BP2-25.3s.p0.2.ms_20080715_071401089000|2008-07-15T07:13:51.650000Z|-43.47983|171.63022|5000.0|yifan|delayednewz|||ML|1.2029458574935885|yifan|Darfield
2008-07-14.196.2938380.BP2-25.3s.p0.2.ms_20080714_104458769000|2008-07-14T10:44:49.291000Z|-43.48211|171.62511|5000.0|yifan|delayednewz|||ML|1.735613489602895|yifan|Darfield
2008-07-14.196.2938380.BP2-25.3s.p0.2.ms_20080714_132440889000|2008-07-14T13:24:31.411000Z|-43.48211|171.62511|5000.0|yifan|delayednewz|||ML|2.047342885495639|yifan|Darfield
2008-07-14.196.2938380.BP2-25.3s.p0.2.ms_20080714_155943369000|2008-07-14T15:59:33.891000Z|-43.48211|171.62511|5000.0|yifan|delayednewz|||ML|1.2491583132672543|yifan|Darfield
2008-07-14.196.2938380.BP2-25.3s.p0.2.ms_20080714_180621289000|2008-07-14T18:06:11.811000Z|-43.48211|171.62511|5000.0|yifan|delayednewz|||ML|1.2610086461956052|yifan|Darfield
2008-07-14.196.2938380.BP2-25.3s.p0.2.ms_20080714_183607209000|2008-07-14T18:35:57.731000Z|-43.48211|171.62511|5000.0|yifan|delayednewz|||ML|1.1401618646794158|yifan|Darfield
2008-07-14.196.2938380.BP2-25.3s.p0.2.ms_20080714_212621209000|2008-07-14T21:26:11.731000Z|-43.48211|171.62511|5000.0|yifan|delayednewz|||ML|1.3625180076533487|yifan|Darfield
2008-07-14.196.2938380.BP2-25.3s.p0.2.ms_20080714_231441469000|2008-07-14T23:14:31.991000Z|-43.48211|171.62511|5000.0|yifan|delayednewz|||ML|2.8249999965279913|yifan|Darfield
2008-07-14.196.2938380.BP2-25.3s.p0.2.ms_20080715_073157609000|2008-07-15T07:31:48.131000Z|-43.48211|171.62511|5000.0|yifan|delayednewz|||ML|1.3984274942031556|yifan|Darfield
2008-07-15.197.2938498.BP2-25.3s.p0.2.ms_20080714_231908689000|2008-07-14T23:18:59.162000Z|-43.47804|171.62585|5000.0|yifan|delayednewz|||ML|1.2492739938855872|yifan|Darfield
2008-07-15.197.2938498.BP2-25.3s.p0.2.ms_20080714_233317049000|2008-07-14T23:33:07.522000Z|-43.47804|171.62585|5000.0|yifan|delayednewz|||ML|1.403888244733231|yifan|Darfield
2008-07-15.197.2938498.BP2-25.3s.p0.2.ms_20080715_052257809000|2008-07-15T05:22:48.282000Z|-43.47804|171.62585|5000.0|yifan|delayednewz|||ML|2.71399999819999|yifan|Darfield
2008-07-15.197.2938503.BP2-25.3s.p0.2.ms_20080715_054037909000|2008-07-15T05:40:28.194000Z|-43.4901|171.63766|5000.0|yifan|delayednewz|||ML|2.7040000037976433|yifan|Darfield
2008-07-15.197.2938503.BP2-25.3s.p0.2.ms_20080715_100354949000|2008-07-15T10:03:45.234000Z|-43.4901|171.63766|5000.0|yifan|delayednewz|||ML|0.9724937219229474|yifan|Darfield
2008-07-15.197.2938503.BP2-25.3s.p0.2.ms_20080716_154859669000|2008-07-16T15:48:49.954000Z|-43.4901|171.63766|5000.0|yifan|delayednewz|||ML|1.2902594565925256|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_023650749000|2008-07-15T02:36:41.221000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|1.1329696120215158|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_042745009000|2008-07-15T04:27:35.481000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|0.9676703233819468|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_062215969000|2008-07-15T06:22:06.441000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|0.7820884105924318|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_110625409000|2008-07-15T11:06:15.881000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|0.9082330191856369|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_114636409000|2008-07-15T11:46:26.881000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|1.7879999958503052|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_121953509000|2008-07-15T12:19:43.981000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|0.8242514075646699|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_141053589000|2008-07-15T14:10:44.061000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|0.896890546331652|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_143728289000|2008-07-15T14:37:18.761000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|0.9856568092991476|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_145951849000|2008-07-15T14:59:42.321000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|0.8368079398514772|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080715_204711229000|2008-07-15T20:47:01.701000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|1.463665460733931|yifan|Darfield
2008-07-15.197.2938626.BP2-25.3s.p0.2.ms_20080716_110856189000|2008-07-16T11:08:46.661000Z|-43.48335|171.61949|5000.0|yifan|delayednewz|||ML|0.9215269197045468|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080714_164318849000|2008-07-14T16:43:09.338000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|0.7935689284601762|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080714_164824549000|2008-07-14T16:48:15.038000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|0.888964986465267|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_022417289000|2008-07-15T02:24:07.778000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|1.1024039030991881|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_052123829000|2008-07-15T05:21:14.318000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|1.3799869007740673|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_053832229000|2008-07-15T05:38:22.718000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|1.0635508558875424|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_061620089000|2008-07-15T06:16:10.578000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|1.0385466243878836|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_072925889000|2008-07-15T07:29:16.378000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|1.684231463499674|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_084546409000|2008-07-15T08:45:36.898000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|0.8483846348300345|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_115018769000|2008-07-15T11:50:09.258000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|0.8710564963583882|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_140554709000|2008-07-15T14:05:45.198000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|2.7789999944680703|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_141102469000|2008-07-15T14:10:52.958000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|0.8635233356597052|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080715_141618089000|2008-07-15T14:16:08.578000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|0.9097208240920958|yifan|Darfield
2008-07-15.197.2938669.BP2-25.3s.p0.2.ms_20080716_184532909000|2008-07-16T18:45:23.398000Z|-43.47685|171.63693|5000.0|yifan|delayednewz|||ML|1.0400696164649927|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_000104909000|2008-07-15T00:00:55.343000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|0.9379123835825653|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_111157429000|2008-07-15T11:11:47.863000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|1.0818011968909549|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_123051189000|2008-07-15T12:30:41.623000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|0.9262677172602936|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_131942389000|2008-07-15T13:19:32.823000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|0.7980575293012954|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_141017869000|2008-07-15T14:10:08.303000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|0.97584394219072|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_141441889000|2008-07-15T14:14:32.323000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|1.1806628650305924|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_141734329000|2008-07-15T14:17:24.763000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|2.017845121545941|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_141740529000|2008-07-15T14:17:30.963000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|1.6032506531121302|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_144003409000|2008-07-15T14:39:53.843000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|1.1746154347992757|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080715_144548189000|2008-07-15T14:45:38.623000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|2.7550000006268047|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080716_010433249000|2008-07-16T01:04:23.683000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|1.0712368752802397|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080716_062308169000|2008-07-16T06:22:58.603000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|1.4245773452490809|yifan|Darfield
2008-07-15.197.2938682.BP2-25.3s.p0.2.ms_20080716_184254589000|2008-07-16T18:42:45.023000Z|-43.48165|171.63606|5000.0|yifan|delayednewz|||ML|1.090737553934039|yifan|Darfield
2008-07-15.197.2938708.BP2-25.3s.p0.2.ms_20080715_144909409000|2008-07-15T14:48:59.815000Z|-43.48464|171.63206|5000.0|yifan|delayednewz|||ML|0.8469150833907819|yifan|Darfield
2008-07-15.197.2938708.BP2-25.3s.p0.2.ms_20080715_161205109000|2008-07-15T16:11:55.515000Z|-43.48464|171.63206|5000.0|yifan|delayednewz|||ML|2.797000001105708|yifan|Darfield
2008-07-15.197.2938708.BP2-25.3s.p0.2.ms_20100410_150943527000|2010-04-10T15:09:33.933000Z|-43.48464|171.63206|5000.0|yifan|delayednewz|||ML|1.4115057878308592|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080715_093724869000|2008-07-15T09:37:15.362000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|1.5928428082600141|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080715_140835689000|2008-07-15T14:08:26.182000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|1.271367378612816|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080715_141152389000|2008-07-15T14:11:42.882000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|1.424338381813107|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080715_145013249000|2008-07-15T14:50:03.742000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|2.2667215088023167|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080715_161518649000|2008-07-15T16:15:09.142000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|2.176954649018907|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080715_173951589000|2008-07-15T17:39:42.082000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|2.331999995719636|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080715_175322929000|2008-07-15T17:53:13.422000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|1.120887238664905|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080715_203259249000|2008-07-15T20:32:49.742000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|1.501608915984635|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080715_205929109000|2008-07-15T20:59:19.602000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|1.3394411784656945|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20080716_000036709000|2008-07-16T00:00:27.202000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|2.1200855298277568|yifan|Darfield
2008-07-15.197.2938733.BP2-25.3s.p0.2.ms_20100921_115210927000|2010-09-21T11:52:01.420000Z|-43.47816|171.62604|5000.0|yifan|delayednewz|||ML|2.022527201282055|yifan|Darfield
2008-07-15.197.2938779.BP2-25.3s.p0.2.ms_20080715_155735449000|2008-07-15T15:57:26.328000Z|-43.50494|171.62253|12000.0|yifan|delayednewz|||ML|1.8508382545125963|yifan|Darfield
2008-07-15.197.2938779.BP2-25.3s.p0.2.ms_20080715_162918029000|2008-07-15T16:29:08.908000Z|-43.50494|171.62253|12000.0|yifan|delayednewz|||ML|2.0038749985285906|yifan|Darfield
2008-07-15.197.2938779.BP2-25.3s.p0.2.ms_20080715_195145629000|2008-07-15T19:51:36.508000Z|-43.50494|171.62253|12000.0|yifan|delayednewz|||ML|1.6733238176971907|yifan|Darfield
2008-07-15.197.2938779.BP2-25.3s.p0.2.ms_20080715_195925489000|2008-07-15T19:59:16.368000Z|-43.50494|171.62253|12000.0|yifan|delayednewz|||ML|2.624999999694564|yifan|Darfield
2008-07-15.197.2938779.BP2-25.3s.p0.2.ms_20080716_091757169000|2008-07-16T09:17:48.048000Z|-43.50494|171.62253|12000.0|yifan|delayednewz|||ML|2.118225773009123|yifan|Darfield
2008-07-15.197.2938779.BP2-25.3s.p0.2.ms_20080716_092337569000|2008-07-16T09:23:28.448000Z|-43.50494|171.62253|12000.0|yifan|delayednewz|||ML|1.1792313277096989|yifan|Darfield
2008-07-15.197.2938779.BP2-25.3s.p0.2.ms_20080718_204824069000|2008-07-18T20:48:14.948000Z|-43.50494|171.62253|12000.0|yifan|delayednewz|||ML|1.938849877540573|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20060914_133540349000|2006-09-14T13:35:31.167000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.9571115903171306|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20060914_174404489000|2006-09-14T17:43:55.307000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.8549447948345366|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20070614_214410509000|2007-06-14T21:44:01.327000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.1391886228615862|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_143514489000|2008-07-15T14:35:05.307000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.592201128082393|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_155722629000|2008-07-15T15:57:13.447000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.7600423931920801|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_164341069000|2008-07-15T16:43:31.887000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.1655340032635202|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_173735169000|2008-07-15T17:37:25.987000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|2.207934654700913|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_174500849000|2008-07-15T17:44:51.667000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|0.9880777086026522|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_180912629000|2008-07-15T18:09:03.447000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.1101311765703803|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_193354509000|2008-07-15T19:33:45.327000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.3907225329768598|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_203416789000|2008-07-15T20:34:07.607000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.4838331656554011|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_203608909000|2008-07-15T20:35:59.727000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.5770956380080805|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_214744749000|2008-07-15T21:47:35.567000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|2.6539999949860222|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_215356429000|2008-07-15T21:53:47.247000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.248697355948341|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080715_223345949000|2008-07-15T22:33:36.767000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.3140747277074807|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080716_023424749000|2008-07-16T02:34:15.567000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.4951744729185361|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080716_091834989000|2008-07-16T09:18:25.807000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.3817547502882916|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080716_094025809000|2008-07-16T09:40:16.627000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.7234546613747375|yifan|Darfield
2008-07-15.197.2938831.BP2-25.3s.p0.2.ms_20080716_102020369000|2008-07-16T10:20:11.187000Z|-43.50772|171.62358|12000.0|yifan|delayednewz|||ML|1.5439371904213701|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_051852009000|2008-07-15T05:18:42.983000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.221809373547717|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_081629929000|2008-07-15T08:16:20.903000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.7681771207066754|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_104151209000|2008-07-15T10:41:42.183000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.3327885539069053|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_144642269000|2008-07-15T14:46:33.243000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.3966159168572125|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_144932229000|2008-07-15T14:49:23.203000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.378384509974327|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_153840809000|2008-07-15T15:38:31.783000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|2.6340000019056258|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_153955049000|2008-07-15T15:39:46.023000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.3813760045015446|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_161019789000|2008-07-15T16:10:10.763000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|0.8937651311010608|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_174516949000|2008-07-15T17:45:07.923000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|0.8824051857128281|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_191605669000|2008-07-15T19:15:56.643000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.1258673960931485|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_200614749000|2008-07-15T20:06:05.723000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.204923538966781|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_200850429000|2008-07-15T20:08:41.403000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.0973486077614547|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080715_211921869000|2008-07-15T21:19:12.843000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|2.132484165792029|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080716_091751849000|2008-07-16T09:17:42.823000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.3508704467037693|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080716_091844669000|2008-07-16T09:18:35.643000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.3345628668456204|yifan|Darfield
2008-07-15.197.2938853.BP2-25.3s.p0.2.ms_20080717_224740049000|2008-07-17T22:47:31.023000Z|-43.48589|171.62082|12000.0|yifan|delayednewz|||ML|1.247878932181003|yifan|Darfield
2008-08-01.214.2946746.BP2-25.3s.p0.2.ms_20080715_091306969000|2008-07-15T09:12:55.092000Z|-43.23691|171.61185|12000.0|yifan|delayednewz|||ML|1.164127558970937|yifan|Darfield
2008-08-01.214.2946746.BP2-25.3s.p0.2.ms_20080728_160819149000|2008-07-28T16:08:07.272000Z|-43.23691|171.61185|12000.0|yifan|delayednewz|||ML|0.949183449385288|yifan|Darfield
2008-08-01.214.2946746.BP2-25.3s.p0.2.ms_20080801_024553869000|2008-08-01T02:45:41.992000Z|-43.23691|171.61185|12000.0|yifan|delayednewz|||ML|2.6760000061021265|yifan|Darfield
2008-08-01.214.2946968.BP2-25.3s.p0.2.ms_20080801_132039549000|2008-08-01T13:20:31.061000Z|-43.7259|172.07306|12000.0|yifan|delayednewz|||ML|2.800000003031509|yifan|Darfield
2008-08-02.215.2947720.BP2-25.3s.p0.2.ms_20040417_002310661000|2004-04-17T00:23:03.406000Z|-42.91246|171.81009|5000.0|yifan|delayednewz|||ML|1.7371227178502509|yifan|Darfield
2008-08-02.215.2947720.BP2-25.3s.p0.2.ms_20080802_234408049000|2008-08-02T23:44:00.794000Z|-42.91246|171.81009|5000.0|yifan|delayednewz|||ML|2.711999995209562|yifan|Darfield
